"","geoid","longitude","latitude","elevation","month","precip","tmin","tmean","tmax","tdew","rh"
"2206","14000US18097322400",-86.131,39.8439,225,"2018-10",73.81,8.3,13.3,18.3,7.6,68.3444680672476
"2207","14000US18097322400",-86.131,39.8439,225,"2018-11",100.14,-0.4,3.1,6.6,-0.7,76.0495836177072
"2208","14000US18097322400",-86.131,39.8439,225,"2018-12",71.46,-1.6,2.3,6.2,-1.6,75.3516613136543
"2209","14000US18097320901",-86.1769,39.8854,235,"2018-01",58.32,-10.3,-5.2,-0.2,-8.7,76.3128986930567
"2210","14000US18097320901",-86.1769,39.8854,235,"2018-02",119.29,-2.2,2.5,7.3,-2.6,68.980295811659
"2211","14000US18097320901",-86.1769,39.8854,235,"2018-03",111.13,-1,3.6,8.2,-3.4,60.1034428155004
"2212","14000US18097320901",-86.1769,39.8854,235,"2018-04",111.31,2.3,7.7,13,-0.1,57.6930933883114
"2213","14000US18097320901",-86.1769,39.8854,235,"2018-05",47.31,16.1,21.8,27.6,13.4,58.8636316369514
"2214","14000US18097320901",-86.1769,39.8854,235,"2018-06",206.54,19,23.8,28.7,17.4,67.4095423320896
"2215","14000US18097320901",-86.1769,39.8854,235,"2018-07",61.62,19.4,24.3,29.3,17.7,66.6674622027726
"2216","14000US18097320901",-86.1769,39.8854,235,"2018-08",147.97,19.3,23.7,28.1,18.6,73.1308018860495
"2217","14000US18097320901",-86.1769,39.8854,235,"2018-09",177.91,17.1,21.6,26.1,16.2,71.3782215583998
"2218","14000US18097320901",-86.1769,39.8854,235,"2018-10",88.87,8.2,13.3,18.4,7.5,67.8788879979856
"2219","14000US18097320901",-86.1769,39.8854,235,"2018-11",97.09,-0.6,3,6.6,-0.9,75.4768456488916
"2220","14000US18097320901",-86.1769,39.8854,235,"2018-12",70.96,-1.9,2,5.9,-1.8,75.8564185602159
"2221","14000US18097320902",-86.1933,39.8916,244,"2018-01",58.52,-10.2,-5.2,-0.2,-8.8,75.7165397614732
"2222","14000US18097320902",-86.1933,39.8916,244,"2018-02",118.03,-2.5,2.4,7.2,-2.8,68.4469173987366
"2223","14000US18097320902",-86.1933,39.8916,244,"2018-03",110.66,-1.1,3.6,8.3,-3.6,59.2089779685883
"2224","14000US18097320902",-86.1933,39.8916,244,"2018-04",109.85,2.4,7.7,13,-0.3,56.8580607780613
"2225","14000US18097320902",-86.1933,39.8916,244,"2018-05",53.22,16,21.8,27.6,13.2,58.1003957619246
"2226","14000US18097320902",-86.1933,39.8916,244,"2018-06",191.7,19,23.9,28.7,17.3,66.5835881336175
"2227","14000US18097320902",-86.1933,39.8916,244,"2018-07",59.92,19.3,24.3,29.3,17.5,65.8317770004966
"2228","14000US18097320902",-86.1933,39.8916,244,"2018-08",142.46,19.3,23.7,28.1,18.5,72.6744020551203
"2229","14000US18097320902",-86.1933,39.8916,244,"2018-09",171.81,17,21.6,26.2,16,70.4729299262887
"2230","14000US18097320902",-86.1933,39.8916,244,"2018-10",85.75,8.3,13.4,18.5,7.4,66.9777869779953
"2231","14000US18097320902",-86.1933,39.8916,244,"2018-11",103.1,-0.6,3,6.5,-1.1,74.3770611423878
"2232","14000US18097320902",-86.1933,39.8916,244,"2018-12",70.8,-2,1.9,5.8,-2,75.2797234726741
"2233","14000US18097340902",-86.2633,39.7889,224,"2018-01",57.59,-10,-5,0.1,-8.7,75.1616171291859
"2234","14000US18097340902",-86.2633,39.7889,224,"2018-02",125.36,-1.9,2.8,7.4,-2.7,67.0222969424853
"2235","14000US18097340902",-86.2633,39.7889,224,"2018-03",109.49,-0.6,3.9,8.4,-3.6,57.9693737963713
"2236","14000US18097340902",-86.2633,39.7889,224,"2018-04",115.36,3,8.1,13.3,-0.2,55.7337856822432
"2237","14000US18097340902",-86.2633,39.7889,224,"2018-05",58.65,17,22.4,27.8,13.4,56.7514906535123
"2238","14000US18097340902",-86.2633,39.7889,224,"2018-06",127.71,19.9,24.4,28.9,17.3,64.6173227362871
"2239","14000US18097340902",-86.2633,39.7889,224,"2018-07",60.64,20.3,25.2,30,17.5,62.3892679905673
"2240","14000US18097340902",-86.2633,39.7889,224,"2018-08",126.42,20.2,24.5,28.7,18.5,69.2698571790093
"2241","14000US18097340902",-86.2633,39.7889,224,"2018-09",162.35,17.9,22.2,26.5,16.1,68.3755511286105
"2242","14000US18097340902",-86.2633,39.7889,224,"2018-10",56.08,8.8,13.6,18.5,7.5,66.5645412152595
"2243","14000US18097340902",-86.2633,39.7889,224,"2018-11",109.17,-0.1,3.3,6.8,-1,73.3487733229063
"2244","14000US18097340902",-86.2633,39.7889,224,"2018-12",70.54,-1.4,2.4,6.3,-1.9,73.1763719438714
"2245","14000US18097340901",-86.2807,39.7906,236,"2018-01",58.21,-10.1,-5,0,-8.9,73.9909747253536
"2246","14000US18097340901",-86.2807,39.7906,236,"2018-02",124.39,-2.3,2.5,7.3,-2.8,67.9606623253656
"2247","14000US18097340901",-86.2807,39.7906,236,"2018-03",111.3,-1,3.7,8.4,-3.7,58.35283540486
"2248","14000US18097340901",-86.2807,39.7906,236,"2018-04",116.8,2.6,7.9,13.2,-0.3,56.0875992613248
"2249","14000US18097340901",-86.2807,39.7906,236,"2018-05",59.13,16.6,22.1,27.7,13.2,57.0472907676864
"2250","14000US18097340901",-86.2807,39.7906,236,"2018-06",134.03,19.5,24.1,28.8,17.2,65.3743245709983
"2251","14000US18097340901",-86.2807,39.7906,236,"2018-07",63.22,20,24.8,29.7,17.4,63.4913683371722
"2252","14000US18097340901",-86.2807,39.7906,236,"2018-08",125.78,19.8,24.1,28.5,18.4,70.5059781429245
"2253","14000US18097340901",-86.2807,39.7906,236,"2018-09",154.74,17.5,21.9,26.4,16,69.193610102257
"2254","14000US18097340901",-86.2807,39.7906,236,"2018-10",58.16,8.6,13.5,18.5,7.4,66.5426669325083
"2255","14000US18097340901",-86.2807,39.7906,236,"2018-11",108.39,-0.4,3.2,6.7,-1.1,73.3296940667277
"2256","14000US18097340901",-86.2807,39.7906,236,"2018-12",70.3,-1.7,2.2,6,-2.1,73.1378494390428
"2257","14000US18097361400",-86.046,39.7468,257,"2018-01",54.4,-10.2,-5.2,-0.2,-8.5,77.5181498518208
"2258","14000US18097361400",-86.046,39.7468,257,"2018-02",138.63,-3,2,7,-2.3,73.0992497753993
"2259","14000US18097361400",-86.046,39.7468,257,"2018-03",115.78,-1.8,3.2,8.2,-3.3,62.2929171884579
"2260","14000US18097361400",-86.046,39.7468,257,"2018-04",123.18,2.1,7.6,13.1,0,58.5129426479171
"2261","14000US18097361400",-86.046,39.7468,257,"2018-05",52.72,15.7,21.7,27.6,13.4,59.224194751627
"2262","14000US18097361400",-86.046,39.7468,257,"2018-06",145.31,18.5,23.5,28.5,17.4,68.6376295524368
"2263","14000US18097361400",-86.046,39.7468,257,"2018-07",63.21,18.5,23.8,29.2,17.6,68.2659321421452
"2264","14000US18097361400",-86.046,39.7468,257,"2018-08",157.7,18.8,23.4,28,18.6,74.464151700837
"2265","14000US18097361400",-86.046,39.7468,257,"2018-09",177.77,16.5,21.3,26.1,16.2,72.701022811225
"2266","14000US18097361400",-86.046,39.7468,257,"2018-10",63.17,7.6,12.9,18.2,7.6,70.1548035680809
"2267","14000US18097361400",-86.046,39.7468,257,"2018-11",118.66,-1.1,2.7,6.6,-0.8,77.6703068908035
"2268","14000US18097361400",-86.046,39.7468,257,"2018-12",74.59,-2.3,1.7,5.7,-1.8,77.5046713274219
"2269","14000US18097320105",-86.1935,39.9194,259,"2018-01",58.69,-10.3,-5.4,-0.4,-8.9,76.2770354109925
"2270","14000US18097320105",-86.1935,39.9194,259,"2018-02",116.05,-3.1,1.9,6.9,-2.9,70.4103201485679
"2271","14000US18097320105",-86.1935,39.9194,259,"2018-03",110.25,-1.7,3.2,8.1,-3.6,60.9081159650412
"2272","14000US18097320105",-86.1935,39.9194,259,"2018-04",108.16,1.8,7.3,12.9,-0.3,58.4347912245813
"2273","14000US18097320105",-86.1935,39.9194,259,"2018-05",56.16,15.4,21.5,27.6,13.1,58.7900999161143
"2274","14000US18097320105",-86.1935,39.9194,259,"2018-06",180.31,18.3,23.5,28.6,17.3,68.2052371358859
"2275","14000US18097320105",-86.1935,39.9194,259,"2018-07",63.3,18.4,23.7,29.1,17.5,68.2457180152814
"2276","14000US18097320105",-86.1935,39.9194,259,"2018-08",157.01,18.5,23.2,28,18.5,74.8979089187492
"2277","14000US18097320105",-86.1935,39.9194,259,"2018-09",169.9,16.2,21.2,26.2,15.9,71.7603458884369
"2278","14000US18097320105",-86.1935,39.9194,259,"2018-10",77.35,7.5,13,18.5,7.4,68.7504865150183
"2279","14000US18097320105",-86.1935,39.9194,259,"2018-11",107.44,-1.1,2.6,6.2,-1.1,76.522315797984
"2280","14000US18097320105",-86.1935,39.9194,259,"2018-12",70.63,-2.5,1.5,5.4,-2,77.4713351916541
"2281","14000US18097321300",-86.1318,39.8656,223,"2018-01",56.94,-10.4,-5.2,0,-8.5,77.5181498518208
"2282","14000US18097321300",-86.1318,39.8656,223,"2018-02",117.96,-2,2.8,7.6,-2.4,68.5343172559174
"2283","14000US18097321300",-86.1318,39.8656,223,"2018-03",107.62,-1.1,3.6,8.2,-3.3,60.5551477495615
"2284","14000US18097321300",-86.1318,39.8656,223,"2018-04",110.54,2.3,7.6,13,0.1,58.9401401917598
"2285","14000US18097321300",-86.1318,39.8656,223,"2018-05",42.87,16,21.8,27.6,13.6,59.6356529299264
"2286","14000US18097321300",-86.1318,39.8656,223,"2018-06",188.64,19,23.8,28.6,17.5,67.8365538811965
"2287","14000US18097321300",-86.1318,39.8656,223,"2018-07",64.65,19.4,24.4,29.3,17.8,66.6883863156352
"2288","14000US18097321300",-86.1318,39.8656,223,"2018-08",146.24,19.3,23.7,28.1,18.7,73.5897080116983
"2289","14000US18097321300",-86.1318,39.8656,223,"2018-09",175.13,17.1,21.6,26.1,16.3,71.8346767438233
"2290","14000US18097321300",-86.1318,39.8656,223,"2018-10",88.14,8,13.1,18.2,7.7,69.7175442889503
"2291","14000US18097321300",-86.1318,39.8656,223,"2018-11",94.57,-0.6,3.1,6.7,-0.7,76.0495836177072
"2292","14000US18097321300",-86.1318,39.8656,223,"2018-12",70.41,-1.8,2.1,6,-1.7,75.8740695991008
"2293","14000US18097380100",-86.2013,39.6715,204,"2018-01",58.38,-10.3,-5,0.2,-8.6,75.7530856466331
"2294","14000US18097380100",-86.2013,39.6715,204,"2018-02",132.76,-2.2,2.6,7.5,-2.5,69.001881951553
"2295","14000US18097380100",-86.2013,39.6715,204,"2018-03",119.39,-1.2,3.6,8.5,-3.5,59.654725242907
"2296","14000US18097380100",-86.2013,39.6715,204,"2018-04",132.43,2.6,8.1,13.6,-0.1,56.1413819827965
"2297","14000US18097380100",-86.2013,39.6715,204,"2018-05",42.26,16.7,22.4,28,13.5,57.1225865583347
"2298","14000US18097380100",-86.2013,39.6715,204,"2018-06",130.7,19.5,24.3,29.1,17.4,65.4173849438677
"2299","14000US18097380100",-86.2013,39.6715,204,"2018-07",63.94,20,25.1,30.1,17.6,63.1588158276275
"2300","14000US18097380100",-86.2013,39.6715,204,"2018-08",117.7,19.7,24.2,28.6,18.5,70.5250320540867
"2301","14000US18097380100",-86.2013,39.6715,204,"2018-09",135.85,17.3,22,26.7,16.2,69.6564542931705
"2302","14000US18097380100",-86.2013,39.6715,204,"2018-10",52.24,8.2,13.5,18.7,7.5,66.9994562034563
"2303","14000US18097380100",-86.2013,39.6715,204,"2018-11",115.12,-0.7,3.1,7,-0.9,74.9433133905951
"2304","14000US18097380100",-86.2013,39.6715,204,"2018-12",76.6,-1.4,2.5,6.4,-1.7,73.7382274807968
"2305","14000US18097330203",-85.9655,39.9168,252,"2018-01",52.49,-10.5,-5.3,-0.1,-7.7,83.1403439137873
"2306","14000US18097330203",-85.9655,39.9168,252,"2018-02",117.45,-3.1,2,7,-1.9,75.2977355887974
"2307","14000US18097330203",-85.9655,39.9168,252,"2018-03",108.37,-1.9,3,8,-2.8,65.5865523794376
"2308","14000US18097330203",-85.9655,39.9168,252,"2018-04",115.91,1.5,7.2,12.9,0.6,62.8140238394007
"2309","14000US18097330203",-85.9655,39.9168,252,"2018-05",40.21,15.1,21.4,27.6,13.9,62.3158065969876
"2310","14000US18097330203",-85.9655,39.9168,252,"2018-06",196.47,17.8,23.1,28.5,17.8,72.1110145722638
"2311","14000US18097330203",-85.9655,39.9168,252,"2018-07",75.14,18,23.5,29.1,18.1,71.7321702986886
"2312","14000US18097330203",-85.9655,39.9168,252,"2018-08",154.72,18.2,23.1,28,19,77.7439307112717
"2313","14000US18097330203",-85.9655,39.9168,252,"2018-09",191.35,15.9,20.9,26,16.5,75.9453387222941
"2314","14000US18097330203",-85.9655,39.9168,252,"2018-10",68.53,7.1,12.7,18.3,8,73.0463383961106
"2315","14000US18097330203",-85.9655,39.9168,252,"2018-11",118.24,-1.3,2.6,6.4,-0.4,80.5475918217768
"2316","14000US18097330203",-85.9655,39.9168,252,"2018-12",74.9,-2.5,1.5,5.6,-1.4,80.9802403603873
"2317","14000US18097330204",-85.9784,39.8769,261,"2018-01",53.78,-10.3,-5.2,-0.1,-7.5,83.8017240073131
"2318","14000US18097330204",-85.9784,39.8769,261,"2018-02",121.62,-3.3,1.8,6.9,-1.8,76.9508511209822
"2319","14000US18097330204",-85.9784,39.8769,261,"2018-03",111.06,-2,3,8,-2.7,66.0769373977125
"2320","14000US18097330204",-85.9784,39.8769,261,"2018-04",120.48,1.5,7.2,12.9,0.8,63.729513080379
"2321","14000US18097330204",-85.9784,39.8769,261,"2018-05",50.02,15.2,21.3,27.5,14.2,63.9307537116748
"2322","14000US18097330204",-85.9784,39.8769,261,"2018-06",221.19,17.8,22.9,28.1,18,73.9129407353494
"2323","14000US18097330204",-85.9784,39.8769,261,"2018-07",59.66,17.9,23.3,28.7,18.3,73.5197312459557
"2324","14000US18097330204",-85.9784,39.8769,261,"2018-08",158.14,18.2,23,27.9,19.1,78.7046622760475
"2325","14000US18097330204",-85.9784,39.8769,261,"2018-09",211.08,15.8,20.8,25.8,16.6,76.9012924761291
"2326","14000US18097330204",-85.9784,39.8769,261,"2018-10",60.58,7,12.6,18.2,8.2,74.534596457337
"2327","14000US18097330204",-85.9784,39.8769,261,"2018-11",123.67,-1.3,2.5,6.3,-0.2,82.3158367116663
"2328","14000US18097330204",-85.9784,39.8769,261,"2018-12",80.82,-2.6,1.4,5.5,-1.3,82.1671400338196
"2329","14000US18097330401",-86.0601,39.8737,246,"2018-01",54.47,-10.2,-5,0.1,-8.2,78.160523207686
"2330","14000US18097330401",-86.0601,39.8737,246,"2018-02",116.81,-2.6,2.4,7.5,-2.3,71.039824087066
"2331","14000US18097330401",-86.0601,39.8737,246,"2018-03",116.18,-1.5,3.3,8.2,-3.1,62.7853102877973
"2332","14000US18097330401",-86.0601,39.8737,246,"2018-04",115.58,1.9,7.6,13.4,0.2,59.3700929748102
"2333","14000US18097330401",-86.0601,39.8737,246,"2018-05",40.58,15.4,21.5,27.7,13.7,61.1356513502008
"2334","14000US18097330401",-86.0601,39.8737,246,"2018-06",180.18,18.2,23.5,28.7,17.6,69.5096213284008
"2335","14000US18097330401",-86.0601,39.8737,246,"2018-07",54.83,18.5,24,29.5,17.9,68.7376401691187
"2336","14000US18097330401",-86.0601,39.8737,246,"2018-08",186.87,18.7,23.4,28.2,18.7,74.9314247851661
"2337","14000US18097330401",-86.0601,39.8737,246,"2018-09",185.72,16.5,21.2,26,16.3,73.6158479661459
"2338","14000US18097330401",-86.0601,39.8737,246,"2018-10",77.28,7.2,12.7,18.1,7.8,72.0573175170105
"2339","14000US18097330401",-86.0601,39.8737,246,"2018-11",111.12,-0.9,2.8,6.6,-0.6,78.2573317726394
"2340","14000US18097330401",-86.0601,39.8737,246,"2018-12",71.8,-2.4,1.7,5.7,-1.6,78.657573209943
"2341","14000US18097354200",-86.1479,39.7752,216,"2018-01",54.18,-10.1,-5,0.1,-8.5,76.3486854713793
"2342","14000US18097354200",-86.1479,39.7752,216,"2018-02",120.16,-1.8,2.9,7.5,-2.4,68.0490560882385
"2343","14000US18097354200",-86.1479,39.7752,216,"2018-03",106.8,-0.6,3.9,8.4,-3.3,59.2873600529153
"2344","14000US18097354200",-86.1479,39.7752,216,"2018-04",111.83,3,8.1,13.2,0,56.5516118439183
"2345","14000US18097354200",-86.1479,39.7752,216,"2018-05",50.82,17,22.3,27.7,13.6,57.8463642706213
"2346","14000US18097354200",-86.1479,39.7752,216,"2018-06",141.2,19.9,24.3,28.8,17.5,65.8317770004966
"2347","14000US18097354200",-86.1479,39.7752,216,"2018-07",56.26,20.2,25.1,30,17.7,63.5582713425578
"2348","14000US18097354200",-86.1479,39.7752,216,"2018-08",127.44,20.3,24.5,28.6,18.6,69.7048762532771
"2349","14000US18097354200",-86.1479,39.7752,216,"2018-09",161.11,18,22.2,26.5,16.2,68.8131508072287
"2350","14000US18097354200",-86.1479,39.7752,216,"2018-10",55.72,8.9,13.6,18.4,7.6,67.0211062036299
"2351","14000US18097354200",-86.1479,39.7752,216,"2018-11",105.5,-0.1,3.3,6.8,-0.8,74.4324288099622
"2352","14000US18097354200",-86.1479,39.7752,216,"2018-12",70.87,-1.4,2.5,6.3,-1.7,73.7382274807968
"2353","14000US18097354400",-86.1371,39.7742,227,"2018-01",54.21,-10.2,-5.1,0,-8.5,76.9309436821424
"2354","14000US18097354400",-86.1371,39.7742,227,"2018-02",126.9,-2.1,2.6,7.4,-2.4,69.5164809510028
"2355","14000US18097354400",-86.1371,39.7742,227,"2018-03",108.99,-1,3.6,8.2,-3.3,60.5551477495615
"2356","14000US18097354400",-86.1371,39.7742,227,"2018-04",114.86,2.7,8,13.2,0.1,57.3536120110072
"2357","14000US18097354400",-86.1371,39.7742,227,"2018-05",48.09,16.6,22.2,27.7,13.6,58.1993282031701
"2358","14000US18097354400",-86.1371,39.7742,227,"2018-06",145.16,19.5,24.2,28.9,17.5,66.227327841396
"2359","14000US18097354400",-86.1371,39.7742,227,"2018-07",56.96,19.8,24.8,29.8,17.7,64.7046408604189
"2360","14000US18097354400",-86.1371,39.7742,227,"2018-08",142.87,19.8,24.1,28.4,18.6,71.3946724227674
"2361","14000US18097354400",-86.1371,39.7742,227,"2018-09",164.52,17.5,21.9,26.4,16.3,70.5306366520121
"2362","14000US18097354400",-86.1371,39.7742,227,"2018-10",59.03,8.4,13.4,18.4,7.6,67.9001162074139
"2363","14000US18097354400",-86.1371,39.7742,227,"2018-11",106.51,-0.6,3,6.6,-0.8,76.0321133949619
"2364","14000US18097354400",-86.1371,39.7742,227,"2018-12",72.12,-1.6,2.3,6.2,-1.7,74.7976340288988
"2365","14000US18097354900",-86.1047,39.778,227,"2018-01",54.21,-10.2,-5.1,0,-8.5,76.9309436821424
"2366","14000US18097354900",-86.1047,39.778,227,"2018-02",126.9,-2.1,2.6,7.4,-2.4,69.5164809510028
"2367","14000US18097354900",-86.1047,39.778,227,"2018-03",108.99,-1,3.6,8.2,-3.3,60.5551477495615
"2368","14000US18097354900",-86.1047,39.778,227,"2018-04",114.86,2.7,8,13.2,0.1,57.3536120110072
"2369","14000US18097354900",-86.1047,39.778,227,"2018-05",48.09,16.6,22.2,27.7,13.6,58.1993282031701
"2370","14000US18097354900",-86.1047,39.778,227,"2018-06",145.16,19.5,24.2,28.9,17.5,66.227327841396
"2371","14000US18097354900",-86.1047,39.778,227,"2018-07",56.96,19.8,24.8,29.8,17.7,64.7046408604189
"2372","14000US18097354900",-86.1047,39.778,227,"2018-08",142.87,19.8,24.1,28.4,18.6,71.3946724227674
"2373","14000US18097354900",-86.1047,39.778,227,"2018-09",164.52,17.5,21.9,26.4,16.3,70.5306366520121
"2374","14000US18097354900",-86.1047,39.778,227,"2018-10",59.03,8.4,13.4,18.4,7.6,67.9001162074139
"2375","14000US18097354900",-86.1047,39.778,227,"2018-11",106.51,-0.6,3,6.6,-0.8,76.0321133949619
"2376","14000US18097354900",-86.1047,39.778,227,"2018-12",72.12,-1.6,2.3,6.2,-1.7,74.7976340288988
"2377","14000US18097355000",-86.1147,39.7715,227,"2018-01",54.21,-10.2,-5.1,0,-8.5,76.9309436821424
"2378","14000US18097355000",-86.1147,39.7715,227,"2018-02",126.9,-2.1,2.6,7.4,-2.4,69.5164809510028
"2379","14000US18097355000",-86.1147,39.7715,227,"2018-03",108.99,-1,3.6,8.2,-3.3,60.5551477495615
"2380","14000US18097355000",-86.1147,39.7715,227,"2018-04",114.86,2.7,8,13.2,0.1,57.3536120110072
"2381","14000US18097355000",-86.1147,39.7715,227,"2018-05",48.09,16.6,22.2,27.7,13.6,58.1993282031701
"2382","14000US18097355000",-86.1147,39.7715,227,"2018-06",145.16,19.5,24.2,28.9,17.5,66.227327841396
"2383","14000US18097355000",-86.1147,39.7715,227,"2018-07",56.96,19.8,24.8,29.8,17.7,64.7046408604189
"2384","14000US18097355000",-86.1147,39.7715,227,"2018-08",142.87,19.8,24.1,28.4,18.6,71.3946724227674
"2385","14000US18097355000",-86.1147,39.7715,227,"2018-09",164.52,17.5,21.9,26.4,16.3,70.5306366520121
"2386","14000US18097355000",-86.1147,39.7715,227,"2018-10",59.03,8.4,13.4,18.4,7.6,67.9001162074139
"2387","14000US18097355000",-86.1147,39.7715,227,"2018-11",106.51,-0.6,3,6.6,-0.8,76.0321133949619
"2388","14000US18097355000",-86.1147,39.7715,227,"2018-12",72.12,-1.6,2.3,6.2,-1.7,74.7976340288988
"2389","14000US18097355300",-86.0897,39.7782,246,"2018-01",53.6,-10.3,-5.2,-0.1,-8.5,77.5181498518208
"2390","14000US18097355300",-86.0897,39.7782,246,"2018-02",130.87,-2.7,2.3,7.2,-2.3,71.5485362003955
"2391","14000US18097355300",-86.0897,39.7782,246,"2018-03",112.81,-1.5,3.3,8.2,-3.3,61.8533090758943
"2392","14000US18097355300",-86.0897,39.7782,246,"2018-04",117.15,2.3,7.7,13.1,0.1,58.5389514688823
"2393","14000US18097355300",-86.0897,39.7782,246,"2018-05",51.64,16,21.8,27.7,13.5,59.2485387537849
"2394","14000US18097355300",-86.0897,39.7782,246,"2018-06",154.77,18.9,23.8,28.8,17.5,67.8365538811965
"2395","14000US18097355300",-86.0897,39.7782,246,"2018-07",55.27,19.2,24.3,29.4,17.7,66.6674622027726
"2396","14000US18097355300",-86.0897,39.7782,246,"2018-08",151.74,19.3,23.7,28.2,18.6,73.1308018860495
"2397","14000US18097355300",-86.0897,39.7782,246,"2018-09",174.08,16.9,21.5,26.1,16.3,72.2753749597789
"2398","14000US18097355300",-86.0897,39.7782,246,"2018-10",61.29,7.7,13,18.2,7.6,69.6972270107946
"2399","14000US18097355300",-86.0897,39.7782,246,"2018-11",109.97,-1,2.8,6.6,-0.8,77.1199011608287
"2400","14000US18097355300",-86.0897,39.7782,246,"2018-12",73.01,-2.1,1.9,5.9,-1.7,76.9678355450738
"2401","14000US18097355400",-86.0897,39.7708,245,"2018-01",53.21,-10.2,-5.2,-0.2,-8.5,77.5181498518208
"2402","14000US18097355400",-86.0897,39.7708,245,"2018-02",130.92,-2.6,2.3,7.2,-2.4,71.0193439045147
"2403","14000US18097355400",-86.0897,39.7708,245,"2018-03",113.51,-1.5,3.4,8.2,-3.4,60.9590296806282
"2404","14000US18097355400",-86.0897,39.7708,245,"2018-04",122.78,2.3,7.8,13.2,0,57.7194134927155
"2405","14000US18097355400",-86.0897,39.7708,245,"2018-05",45.38,16,21.9,27.7,13.5,58.8881049085955
"2406","14000US18097355400",-86.0897,39.7708,245,"2018-06",129.51,18.8,23.8,28.7,17.4,67.4095423320896
"2407","14000US18097355400",-86.0897,39.7708,245,"2018-07",57.93,19,24.2,29.4,17.7,67.0680342659381
"2408","14000US18097355400",-86.0897,39.7708,245,"2018-08",149.93,19.3,23.7,28.2,18.5,72.6744020551203
"2409","14000US18097355400",-86.0897,39.7708,245,"2018-09",161.58,17,21.6,26.2,16.2,71.3782215583998
"2410","14000US18097355400",-86.0897,39.7708,245,"2018-10",59.51,7.9,13.1,18.3,7.6,69.2429968504059
"2411","14000US18097355400",-86.0897,39.7708,245,"2018-11",113.74,-1,2.8,6.6,-0.8,77.1199011608287
"2412","14000US18097355400",-86.0897,39.7708,245,"2018-12",74.03,-2.1,1.9,5.9,-1.7,76.9678355450738
"2413","14000US18097355500",-86.0924,39.7597,245,"2018-01",53.21,-10.2,-5.2,-0.2,-8.5,77.5181498518208
"2414","14000US18097355500",-86.0924,39.7597,245,"2018-02",130.92,-2.6,2.3,7.2,-2.4,71.0193439045147
"2415","14000US18097355500",-86.0924,39.7597,245,"2018-03",113.51,-1.5,3.4,8.2,-3.4,60.9590296806282
"2416","14000US18097355500",-86.0924,39.7597,245,"2018-04",122.78,2.3,7.8,13.2,0,57.7194134927155
"2417","14000US18097355500",-86.0924,39.7597,245,"2018-05",45.38,16,21.9,27.7,13.5,58.8881049085955
"2418","14000US18097355500",-86.0924,39.7597,245,"2018-06",129.51,18.8,23.8,28.7,17.4,67.4095423320896
"2419","14000US18097355500",-86.0924,39.7597,245,"2018-07",57.93,19,24.2,29.4,17.7,67.0680342659381
"2420","14000US18097355500",-86.0924,39.7597,245,"2018-08",149.93,19.3,23.7,28.2,18.5,72.6744020551203
"2421","14000US18097355500",-86.0924,39.7597,245,"2018-09",161.58,17,21.6,26.2,16.2,71.3782215583998
"2422","14000US18097355500",-86.0924,39.7597,245,"2018-10",59.51,7.9,13.1,18.3,7.6,69.2429968504059
"2423","14000US18097355500",-86.0924,39.7597,245,"2018-11",113.74,-1,2.8,6.6,-0.8,77.1199011608287
"2424","14000US18097355500",-86.0924,39.7597,245,"2018-12",74.03,-2.1,1.9,5.9,-1.7,76.9678355450738
"2425","14000US18097355600",-86.1101,39.7602,228,"2018-01",53.71,-10.2,-5.1,0,-8.5,76.9309436821424
"2426","14000US18097355600",-86.1101,39.7602,228,"2018-02",123.69,-2.1,2.6,7.4,-2.4,69.5164809510028
"2427","14000US18097355600",-86.1101,39.7602,228,"2018-03",110.35,-1.1,3.6,8.3,-3.4,60.1034428155004
"2428","14000US18097355600",-86.1101,39.7602,228,"2018-04",122.54,2.7,8,13.4,0,56.9379136074762
"2429","14000US18097355600",-86.1101,39.7602,228,"2018-05",44.95,16.5,22.2,27.8,13.5,57.8215376721293
"2430","14000US18097355600",-86.1101,39.7602,228,"2018-06",120.08,19.4,24.1,28.9,17.4,66.2061720290929
"2431","14000US18097355600",-86.1101,39.7602,228,"2018-07",59.04,19.6,24.7,29.8,17.7,65.0919326777032
"2432","14000US18097355600",-86.1101,39.7602,228,"2018-08",139.49,19.8,24.1,28.3,18.6,71.3946724227674
"2433","14000US18097355600",-86.1101,39.7602,228,"2018-09",145.94,17.4,21.9,26.4,16.2,70.0824676577276
"2434","14000US18097355600",-86.1101,39.7602,228,"2018-10",55.03,8.3,13.3,18.4,7.6,68.3444680672476
"2435","14000US18097355600",-86.1101,39.7602,228,"2018-11",110.3,-0.6,3,6.7,-0.8,76.0321133949619
"2436","14000US18097355600",-86.1101,39.7602,228,"2018-12",73.21,-1.8,2.2,6.1,-1.7,75.3337044862563
"2437","14000US18097355700",-86.1283,39.7631,228,"2018-01",53.71,-10.2,-5.1,0,-8.5,76.9309436821424
"2438","14000US18097355700",-86.1283,39.7631,228,"2018-02",123.69,-2.1,2.6,7.4,-2.4,69.5164809510028
"2439","14000US18097355700",-86.1283,39.7631,228,"2018-03",110.35,-1.1,3.6,8.3,-3.4,60.1034428155004
"2440","14000US18097355700",-86.1283,39.7631,228,"2018-04",122.54,2.7,8,13.4,0,56.9379136074762
"2441","14000US18097355700",-86.1283,39.7631,228,"2018-05",44.95,16.5,22.2,27.8,13.5,57.8215376721293
